KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,T000849001,T000849002,T000849003,T000849004,T000849005,T000849006,T000849007,T000849008,T000849009,T000849010,T000849011,T000849012,T000849013,T000849014,T000849015,T000849016,T000849017,T000849018,T000849019,T000849020,T000849021,T000849022,T000849023,T000849024,T000849025,T000849026,T000849027,T000849028,T000849029,T000849030,T000849031,T000849032,T000849033,T000849034,T000849035,T000849036,T000849037,T000849038,T000849039,T000849040,T000849041,T000849042,T000849043,T000849044,T000849045,T000849046,T000849047,T000849048,T000849049,T000849050,T000849051,T000849052,T000849053,T000849054,T000849055,T000849056,T000849057,T000849058,T000849059,T000849060
02203090022,3,”ªŒËŽs,‘åŽš¼ŠÙŽš×‰z,0,,,57,-,1,3,6,3,-,1,3,2,2,7,5,6,6,4,4,35,18,8,28,-,1,2,3,1,-,-,1,1,1,3,3,2,4,3,3,15,10,3,29,-,-,1,3,2,-,1,2,1,1,4,2,4,2,1,1,20,8,5
02203090023,3,”ªŒËŽs,‘åŽš¼ŠÙŽš…–ì•½,0,,,103,-,1,9,33,5,7,9,3,5,6,11,10,-,3,-,10,89,4,1,60,-,1,5,20,4,3,7,2,4,1,9,2,-,1,-,6,52,2,1,43,-,-,4,13,1,4,2,1,1,5,2,8,-,2,-,4,37,2,-
02203090024,3,”ªŒËŽs,‘åŽš¼ŠÙŽš–å‘O,0,,,29,1,1,1,2,2,-,1,2,1,4,1,3,1,2,5,3,17,9,2,11,-,-,1,1,1,-,-,1,-,2,1,-,-,2,1,1,6,4,1,18,1,1,-,1,1,-,1,1,1,2,-,3,1,-,4,2,11,5,1
022030910,2,”ªŒËŽs,‘åŽš\“úŽs,0,,,634,13,19,24,31,17,13,24,33,32,38,29,45,52,57,47,56,314,264,160,293,6,10,10,19,11,9,15,18,17,21,11,23,19,28,19,26,163,104,57,341,7,9,14,12,6,4,9,15,15,17,18,22,33,29,28,30,151,160,103
02203091001,3,”ªŒËŽs,‘åŽš\“úŽsŽšÔŒä“°,0,,,28,-,-,1,2,-,-,-,1,2,1,4,2,2,3,3,1,14,13,7,15,-,-,-,2,-,-,-,-,2,-,2,1,1,2,1,-,8,7,4,13,-,-,1,-,-,-,-,1,-,1,2,1,1,1,2,1,6,6,3
02203091002,3,”ªŒËŽs,‘åŽš\“úŽsŽš‰WŠâ,0,,,11,-,-,-,1,-,-,-,-,1,-,1,1,3,2,-,-,7,4,2,5,-,-,-,-,-,-,-,-,-,-,1,1,-,2,-,-,2,3,1,6,-,-,-,1,-,-,-,-,1,-,-,-,3,-,-,-,5,1,1
02203091003,3,”ªŒËŽs,‘åŽš\“úŽsŽš•—Ÿ²,0,,,49,2,1,4,4,-,1,3,3,4,7,3,8,2,2,2,7,35,7,3,23,-,-,2,1,-,1,2,2,1,4,1,5,1,2,-,2,18,3,1,26,2,1,2,3,-,-,1,1,3,3,2,3,1,-,2,5,17,4,2
02203091004,3,”ªŒËŽs,‘åŽš\“úŽsŽš•—ŽR,2,074066,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
02203091005,3,”ªŒËŽs,‘åŽš\“úŽsŽšãÔâ,2,091007,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
02203091006,3,”ªŒËŽs,‘åŽš\“úŽsŽšã”ó“c,0,,,31,-,-,-,2,-,1,-,4,2,1,-,1,2,5,2,-,13,18,11,14,-,-,-,1,-,1,-,1,1,-,-,1,-,2,1,-,5,9,6,17,-,-,-,1,-,-,-,3,1,1,-,-,2,3,1,-,8,9,5
02203091007,3,”ªŒËŽs,‘åŽš\“úŽsŽšã’J’n,1,,091005,19,2,3,1,-,-,-,3,1,-,-,-,2,2,1,1,6,8,5,3,9,1,1,1,-,-,-,1,1,-,-,-,1,-,1,-,3,3,3,2,10,1,2,-,-,-,-,2,-,-,-,-,1,2,-,1,3,5,2,1
02203091008,3,”ªŒËŽs,‘åŽš\“úŽsŽš•â,0,,,74,-,1,3,2,-,-,-,2,2,3,-,1,1,4,4,4,11,59,51,19,-,1,2,2,-,-,-,1,1,1,-,-,-,1,1,3,5,11,9,55,-,-,1,-,-,-,-,1,1,2,-,1,1,3,3,1,6,48,42
02203091009,3,”ªŒËŽs,‘åŽš\“úŽsŽš•â‘O,0,,,9,-,-,-,-,-,-,1,1,-,-,-,-,1,2,-,-,3,6,4,4,-,-,-,-,-,-,1,-,-,-,-,-,1,1,-,-,2,2,1,5,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,1,4,3
02203091010,3,”ªŒËŽs,‘åŽš\“úŽsŽš‰ºÔâ,0,,,28,3,-,1,-,-,1,1,5,-,-,-,1,5,5,-,4,13,11,6,12,1,-,-,-,-,1,1,3,-,-,-,-,2,3,-,1,7,4,1,16,2,-,1,-,-,-,-,2,-,-,-,1,3,2,-,3,6,7,5
02203091011,3,”ªŒËŽs,‘åŽš\“úŽsŽš‰º’J’n,0,,,49,-,2,2,4,2,2,3,3,3,4,-,4,7,5,4,4,32,13,4,25,-,2,1,3,1,1,2,2,1,2,-,3,2,2,2,3,17,5,1,24,-,-,1,1,1,1,1,1,2,2,-,1,5,3,2,1,15,8,3
02203091012,3,”ªŒËŽs,‘åŽš\“úŽsŽš’ƒ—§ê,0,,,29,1,5,-,-,-,1,-,3,4,1,-,3,3,1,5,6,15,8,2,17,1,2,-,-,-,1,-,1,3,1,-,1,2,1,3,3,9,5,1,12,-,3,-,-,-,-,-,2,1,-,-,2,1,-,2,3,6,3,1
02203091013,3,”ªŒËŽs,‘åŽš\“úŽsŽš“V–€,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02203091014,3,”ªŒËŽs,‘åŽš\“úŽsŽš’·ª,0,,,68,1,3,2,1,8,2,5,1,3,6,2,6,7,7,3,6,41,21,11,33,-,2,-,1,3,1,3,1,2,5,-,2,3,3,2,2,21,10,5,35,1,1,2,-,5,1,2,-,1,1,2,4,4,4,1,4,20,11,6
02203091015,3,”ªŒËŽs,‘åŽš\“úŽsŽš¼,1,,091017,97,2,1,4,8,4,2,2,4,5,5,10,5,6,10,8,7,51,39,21,42,1,1,1,4,4,-,1,3,3,2,4,1,2,4,3,3,24,15,8,55,1,-,3,4,-,2,1,1,2,3,6,4,4,6,5,4,27,24,13
02203091016,3,”ªŒËŽs,‘åŽš\“úŽsŽš“oŽè,0,,,14,-,-,-,-,1,1,-,1,1,-,1,-,2,4,1,-,7,7,2,7,-,-,-,-,1,1,-,1,-,-,-,-,-,2,1,-,3,4,1,7,-,-,-,-,-,-,-,-,1,-,1,-,2,2,-,-,4,3,1
02203091017,3,”ªŒËŽs,‘åŽš\“úŽsŽš‰Ô…‰ÍŒ´,2,091015,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
02203091018,3,”ªŒËŽs,‘åŽš\“úŽsŽš•š•”“à,0,,,47,-,1,3,2,1,1,2,2,1,3,3,4,3,2,4,4,22,21,15,23,-,1,1,1,1,1,1,1,1,2,-,3,1,1,1,2,12,9,7,24,-,-,2,1,-,-,1,1,-,1,3,1,2,1,3,2,10,12,8
02203091019,3,”ªŒËŽs,‘åŽš\“úŽsŽš¼ƒPè,0,,,45,1,1,1,2,-,1,1,2,-,5,4,5,4,1,3,3,24,18,14,25,1,-,1,1,-,1,1,1,-,3,3,2,3,1,1,2,15,8,6,20,-,1,-,1,-,-,-,1,-,2,1,3,1,-,2,1,9,10,8
02203091020,3,”ªŒËŽs,‘åŽš\“úŽsŽš–íŽŸ˜YŒE,0,,,36,1,1,2,3,1,-,3,-,4,2,1,2,2,3,7,4,18,14,4,20,1,-,1,3,1,-,2,-,2,1,-,2,1,-,3,2,12,6,3,16,-,1,1,-,-,-,1,-,2,1,1,-,1,3,4,2,6,8,1
02203091021,3,”ªŒËŽs,‘åŽš\“úŽsŽš—¯—¬,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
022030920,2,”ªŒËŽs,”ªŒË`“à,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
022030930,2,”ªŒËŽs,–¦‘ä,0,,,1843,51,76,106,90,53,66,75,105,93,108,110,170,199,203,137,233,1069,518,178,870,25,39,58,47,26,38,36,52,48,47,43,63,99,96,61,122,499,238,81,973,26,37,48,43,27,28,39,53,45,61,67,107,100,107,76,111,570,280,97
02203093001,3,”ªŒËŽs,–¦‘ä‚P’š–Ú,0,,,388,12,12,20,18,12,12,13,24,19,26,28,30,47,45,29,44,229,115,41,194,6,6,15,10,6,9,7,10,9,13,15,11,25,23,7,27,115,52,22,194,6,6,5,8,6,3,6,14,10,13,13,19,22,22,22,17,114,63,19
02203093002,3,”ªŒËŽs,–¦‘ä‚Q’š–Ú,0,,,486,6,11,18,15,8,10,18,32,29,16,24,37,57,76,60,35,246,205,69,229,4,4,8,6,4,5,12,18,17,10,7,15,23,32,32,16,117,96,32,257,2,7,10,9,4,5,6,14,12,6,17,22,34,44,28,19,129,109,37
02203093003,3,”ªŒËŽs,–¦‘ä‚R’š–Ú,0,,,459,8,16,23,12,6,26,15,19,13,24,25,71,65,57,31,47,276,131,43,226,3,9,12,4,5,17,8,11,7,13,10,27,34,32,15,24,136,63,16,233,5,7,11,8,1,9,7,8,6,11,15,44,31,25,16,23,140,68,27
02203093004,3,”ªŒËŽs,–¦‘ä‚S’š–Ú,0,,,510,25,37,45,45,27,18,29,30,32,42,33,32,30,25,17,107,318,67,25,221,12,20,23,27,11,7,9,13,15,11,11,10,17,9,7,55,131,27,11,289,13,17,22,18,16,11,20,17,17,31,22,22,13,16,10,52,187,40,14
022030941,2,”ªŒËŽs,’·ª,0,,,1331,76,63,76,60,50,50,76,85,127,130,94,79,74,78,48,215,825,271,145,655,43,35,49,32,23,22,39,46,65,67,45,43,33,36,24,127,415,102,42,676,33,28,27,28,27,28,37,39,62,63,49,36,41,42,24,88,410,169,103
02203094101,3,”ªŒËŽs,’·ª‚P’š–Ú,0,,,761,51,35,45,35,28,23,49,46,80,84,53,51,47,46,22,131,496,122,54,369,28,20,26,19,12,9,23,27,39,46,24,27,22,18,9,74,248,42,15,392,23,15,19,16,16,14,26,19,41,38,29,24,25,28,13,57,248,80,39
02203094102,3,”ªŒËŽs,’·ª‚Q’š–Ú,0,,,570,25,28,31,25,22,27,27,39,47,46,41,28,27,32,26,84,329,149,91,286,15,15,23,13,11,13,16,19,26,21,21,16,11,18,15,53,167,60,27,284,10,13,8,12,11,14,11,20,21,25,20,12,16,14,11,31,162,89,64
022030942,2,”ªŒËŽs,”„Žs,0,,,2826,130,118,122,127,111,128,154,206,227,198,207,214,188,177,130,370,1760,653,346,1329,65,57,55,71,53,58,77,96,107,97,98,105,109,80,56,177,871,259,123,1497,65,61,67,56,58,70,77,110,120,101,109,109,79,97,74,193,889,394,223
02203094201,3,”ªŒËŽs,”„Žs‚P’š–Ú,0,,,842,35,36,35,40,37,39,36,55,66,73,57,68,59,43,44,106,530,198,111,383,17,18,18,24,16,16,14,28,30,34,26,32,39,16,16,53,259,70,38,459,18,18,17,16,21,23,22,27,36,39,31,36,20,27,28,53,271,128,73
02203094202,3,”ªŒËŽs,”„Žs‚Q’š–Ú,0,,,558,21,16,22,34,21,17,24,28,35,37,53,50,35,40,27,59,334,159,92,251,10,7,8,18,13,8,11,11,15,15,27,26,16,16,12,25,160,63,35,307,11,9,14,16,8,9,13,17,20,22,26,24,19,24,15,34,174,96,57
02203094203,3,”ªŒËŽs,”„Žs‚R’š–Ú,0,,,653,30,32,25,30,17,29,41,55,51,45,53,41,40,45,28,87,402,147,74,320,18,19,8,18,6,15,23,25,24,25,25,18,23,22,18,45,202,62,22,333,12,13,17,12,11,14,18,30,27,20,28,23,17,23,10,42,200,85,52
02203094204,3,”ªŒËŽs,”„Žs‚S’š–Ú,0,,,773,44,34,40,23,36,43,53,68,75,43,44,55,54,49,31,118,494,149,69,375,20,13,21,11,18,19,29,32,38,23,20,29,31,26,10,54,250,64,28,398,24,21,19,12,18,24,24,36,37,20,24,26,23,23,21,64,244,85,41
022030943,2,”ªŒËŽs,”„Žs‘æ“ñ‹æ‰æ,0,,,1274,76,72,71,57,49,75,93,113,129,86,90,72,73,68,48,219,837,201,85,620,34,42,44,26,28,34,42,58,65,40,47,36,31,34,23,120,407,87,30,654,42,30,27,31,21,41,51,55,64,46,43,36,42,34,25,99,430,114,55
02203094303,3,”ªŒËŽs,”„Žs‘æ“ñ‹æ‰æŽš”nê“ª,0,,,77,2,1,3,3,4,6,6,3,8,4,4,12,6,4,4,6,56,15,7,37,-,1,2,2,1,2,4,2,6,1,3,7,2,1,2,3,30,4,1,40,2,-,1,1,3,4,2,1,2,3,1,5,4,3,2,3,26,11,6
02203094304,3,”ªŒËŽs,”„Žs‘æ“ñ‹æ‰æŽš’·ª•½,0,,,1197,74,71,68,54,45,69,87,110,121,82,86,60,67,64,44,213,781,186,78,583,34,41,42,24,27,32,38,56,59,39,44,29,29,33,21,117,377,83,29,614,40,30,26,30,18,37,49,54,62,43,42,31,38,31,23,96,404,103,49
022030950,2,”ªŒËŽs,“ì—Þ‰Æ,0,,,3074,166,153,195,185,131,187,190,257,265,291,243,186,173,151,94,514,2108,385,140,1423,91,78,99,94,54,83,91,126,110,126,110,82,78,68,42,268,954,165,55,1651,75,75,96,91,77,104,99,131,155,165,133,104,95,83,52,246,1154,220,85
02203095001,3,”ªŒËŽs,“ì—Þ‰Æ‚P’š–Ú,0,,,795,52,51,53,46,22,42,52,73,74,67,57,42,61,34,24,156,536,100,42,379,26,25,31,22,10,21,26,35,36,23,31,18,27,21,9,82,249,45,15,416,26,26,22,24,12,21,26,38,38,44,26,24,34,13,15,74,287,55,27
02203095002,3,”ªŒËŽs,“ì—Þ‰Æ‚Q’š–Ú,0,,,760,34,33,33,52,35,54,42,56,75,77,59,49,35,45,26,100,534,107,36,363,19,16,17,31,16,20,23,27,33,39,29,21,17,17,14,52,256,46,15,397,15,17,16,21,19,34,19,29,42,38,30,28,18,28,12,48,278,61,21
02203095003,3,”ªŒËŽs,“ì—Þ‰Æ‚R’š–Ú,0,,,241,4,4,8,12,14,11,16,13,13,26,19,28,19,13,10,16,171,40,17,106,2,1,2,5,3,6,8,6,4,12,10,12,10,7,6,5,76,20,7,135,2,3,6,7,11,5,8,7,9,14,9,16,9,6,4,11,95,20,10
02203095004,3,”ªŒËŽs,“ì—Þ‰Æ‚S’š–Ú,0,,,794,29,38,79,54,37,37,39,61,50,84,70,49,47,43,23,146,528,101,35,331,18,19,37,23,16,14,15,30,18,32,21,24,16,17,7,74,209,38,14,463,11,19,42,31,21,23,24,31,32,52,49,25,31,26,16,72,319,63,21
02203095005,3,”ªŒËŽs,“ì—Þ‰Æ‚T’š–Ú,0,,,484,47,27,22,21,23,43,41,54,53,37,38,18,11,16,11,96,339,37,10,244,26,17,12,13,9,22,19,28,19,20,19,7,8,6,6,55,164,16,4,240,21,10,10,8,14,21,22,26,34,17,19,11,3,10,5,41,175,21,6
022030961,2,”ªŒËŽs,–k”’ŽR‘ä,0,,,1341,71,74,94,80,27,57,60,110,106,113,94,93,92,94,60,239,832,264,110,648,32,40,56,38,11,32,28,53,48,53,49,39,42,55,30,128,393,123,38,693,39,34,38,42,16,25,32,57,58,60,45,54,50,39,30,111,439,141,72
02203096101,3,”ªŒËŽs,–k”’ŽR‘ä‚P’š–Ú,1,,096102,398,22,13,27,18,12,22,21,38,30,43,34,30,30,27,13,62,278,57,17,198,11,8,16,6,4,11,10,18,17,21,16,13,17,17,6,35,133,29,6,200,11,5,11,12,8,11,11,20,13,22,18,17,13,10,7,27,145,28,11
02203096102,3,”ªŒËŽs,–k”’ŽR‘ä‚Q’š–Ú,2,096101,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
02203096103,3,”ªŒËŽs,–k”’ŽR‘ä‚R’š–Ú,0,,,325,8,12,17,17,4,7,6,17,16,29,27,29,26,34,23,37,178,108,51,156,4,7,10,8,3,6,4,9,8,14,17,12,12,15,10,21,93,41,16,169,4,5,7,9,1,1,2,8,8,15,10,17,14,19,13,16,85,67,35
02203096104,3,”ªŒËŽs,–k”’ŽR‘ä‚S’š–Ú,0,,,618,41,49,50,45,11,28,33,55,60,41,33,34,36,33,24,140,376,99,42,294,17,25,30,24,4,15,14,26,23,18,16,14,13,23,14,72,167,53,16,324,24,24,20,21,7,13,19,29,37,23,17,20,23,10,10,68,209,46,26
02203096105,3,”ªŒËŽs,–k”’ŽR‘ä‚T’š–Ú,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02203096106,3,”ªŒËŽs,–k”’ŽR‘ä‚U’š–Ú,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
022030962,2,”ªŒËŽs,“Œ”’ŽR‘ä,0,,,2963,137,201,255,190,101,127,135,230,297,257,215,201,165,137,115,593,1918,431,179,1429,75,102,131,101,51,55,64,104,139,118,101,101,84,60,62,308,918,187,65,1534,62,99,124,89,50,72,71,126,158,139,114,100,81,77,53,285,1000,244,114
02203096201,3,”ªŒËŽs,“Œ”’ŽR‘ä‚P’š–Ú,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02203096202,3,”ªŒËŽs,“Œ”’ŽR‘ä‚Q’š–Ú,0,,,872,51,69,78,47,28,42,41,97,92,67,54,42,27,27,23,198,537,126,76,429,29,37,44,27,17,23,19,46,40,30,29,26,15,11,10,110,272,38,17,443,22,32,34,20,11,19,22,51,52,37,25,16,12,16,13,88,265,88,59
02203096203,3,”ªŒËŽs,“Œ”’ŽR‘ä‚R’š–Ú,0,,,1097,33,60,67,65,40,46,40,63,88,78,103,105,94,76,60,160,722,211,75,512,18,26,31,37,19,13,16,24,44,36,45,51,46,35,34,75,331,102,33,585,15,34,36,28,21,33,24,39,44,42,58,54,48,41,26,85,391,109,42
02203096204,3,”ªŒËŽs,“Œ”’ŽR‘ä‚S’š–Ú,0,,,994,53,72,110,78,33,39,54,70,117,112,58,54,44,34,32,235,659,94,28,488,28,39,56,37,15,19,29,34,55,52,27,24,23,14,18,123,315,47,15,506,25,33,54,41,18,20,25,36,62,60,31,30,21,20,14,112,344,47,13
022030963,2,”ªŒËŽs,¼”’ŽR‘ä,0,,,3339,297,314,287,168,59,112,262,359,357,264,170,146,112,115,86,898,2009,392,191,1610,152,154,154,91,29,46,111,178,182,134,85,60,54,58,40,460,970,158,60,1729,145,160,133,77,30,66,151,181,175,130,85,86,58,57,46,438,1039,234,131
02203096301,3,”ªŒËŽs,¼”’ŽR‘ä‚P’š–Ú,0,,,555,25,29,36,41,17,16,20,28,62,59,41,43,25,26,23,90,352,113,64,262,15,11,19,21,7,6,7,17,25,36,20,20,12,14,14,45,171,46,18,293,10,18,17,20,10,10,13,11,37,23,21,23,13,12,9,45,181,67,46
02203096302,3,”ªŒËŽs,¼”’ŽR‘ä‚Q’š–Ú,0,,,403,62,51,24,9,3,12,47,64,43,20,16,8,19,12,9,137,241,25,4,209,35,28,14,7,2,5,24,32,21,10,8,2,6,7,6,77,117,15,2,194,27,23,10,2,1,7,23,32,22,10,8,6,13,5,3,60,124,10,2
02203096303,3,”ªŒËŽs,¼”’ŽR‘ä‚R’š–Ú,0,,,864,43,58,81,57,15,24,48,66,81,93,58,62,42,40,35,182,546,117,42,416,16,32,41,32,8,8,21,31,43,38,31,26,22,20,14,89,260,55,21,448,27,26,40,25,7,16,27,35,38,55,27,36,20,20,21,93,286,62,21
02203096304,3,”ªŒËŽs,¼”’ŽR‘ä‚S’š–Ú,0,,,723,102,83,62,26,13,34,82,93,89,47,35,18,11,10,8,247,448,24,6,362,53,42,33,14,6,14,36,42,50,27,18,7,7,5,4,128,221,10,1,361,49,41,29,12,7,20,46,51,39,20,17,11,4,5,4,119,227,14,5
02203096305,3,”ªŒËŽs,¼”’ŽR‘ä‚T’š–Ú,0,,,478,38,65,59,29,9,18,45,71,51,30,13,7,6,12,3,162,279,21,6,223,20,28,31,15,5,11,14,37,26,13,7,1,2,5,-,79,131,7,2,255,18,37,28,14,4,7,31,34,25,17,6,6,4,7,3,83,148,14,4
02203096306,3,”ªŒËŽs,¼”’ŽR‘ä‚U’š–Ú,0,,,316,27,28,25,6,2,8,20,37,31,15,7,8,9,15,8,80,143,92,69,138,13,13,16,2,1,2,9,19,17,10,1,4,5,7,2,42,70,25,16,178,14,15,9,4,1,6,11,18,14,5,6,4,4,8,6,38,73,67,53
022030964,2,”ªŒËŽs,“ì”’ŽR‘ä,0,,,1936,82,102,167,166,63,93,82,132,214,215,173,99,81,104,70,351,1318,248,74,954,35,59,78,86,37,49,45,65,102,88,91,49,38,54,27,172,650,122,41,982,47,43,89,80,26,44,37,67,112,127,82,50,43,50,43,179,668,126,33
02203096401,3,”ªŒËŽs,“ì”’ŽR‘ä‚P’š–Ú,0,,,488,28,27,43,41,17,30,25,49,60,59,29,15,13,21,15,98,338,47,11,246,12,18,18,23,12,17,15,25,27,27,15,8,5,12,3,48,174,21,6,242,16,9,25,18,5,13,10,24,33,32,14,7,8,9,12,50,164,26,5
02203096402,3,”ªŒËŽs,“ì”’ŽR‘ä‚Q’š–Ú,0,,,667,25,29,46,43,30,29,21,38,60,59,68,50,40,53,32,100,438,120,35,326,9,18,23,18,14,13,13,19,28,25,34,25,22,27,14,50,211,60,19,341,16,11,23,25,16,16,8,19,32,34,34,25,18,26,18,50,227,60,16
02203096403,3,”ªŒËŽs,“ì”’ŽR‘ä‚R’š–Ú,0,,,781,29,46,78,82,16,34,36,45,94,97,76,34,28,30,23,153,542,81,28,382,14,23,37,45,11,19,17,21,47,36,42,16,11,15,10,74,265,41,16,399,15,23,41,37,5,15,19,24,47,61,34,18,17,15,13,79,277,40,12
022030971,2,”ªŒËŽs,Vˆä“c¼,0,,,2432,161,163,132,114,95,170,211,250,270,196,142,95,111,109,58,456,1654,271,104,1190,83,98,54,53,54,82,90,119,138,107,81,40,46,50,31,235,810,123,42,1242,78,65,78,61,41,88,121,131,132,89,61,55,65,59,27,221,844,148,62
02203097101,3,”ªŒËŽs,Vˆä“c¼‚P’š–Ú,0,,,919,46,56,53,54,41,47,69,75,106,92,48,37,46,45,27,155,615,120,48,465,24,35,22,28,25,26,29,39,60,45,27,18,20,21,13,81,317,53,19,454,22,21,31,26,16,21,40,36,46,47,21,19,26,24,14,74,298,67,29
02203097102,3,”ªŒËŽs,Vˆä“c¼‚Q’š–Ú,0,,,934,74,66,46,31,36,82,103,123,102,62,54,29,40,34,13,186,662,78,31,451,40,39,15,15,22,37,44,54,52,38,30,11,14,16,8,94,317,39,15,483,34,27,31,16,14,45,59,69,50,24,24,18,26,18,5,92,345,39,16
02203097103,3,”ªŒËŽs,Vˆä“c¼‚R’š–Ú,0,,,579,41,41,33,29,18,41,39,52,62,42,40,29,25,30,18,115,377,73,25,274,19,24,17,10,7,19,17,26,26,24,24,11,12,13,10,60,176,31,8,305,22,17,16,19,11,22,22,26,36,18,16,18,13,17,8,55,201,42,17
02203097104,3,”ªŒËŽs,Vˆä“c¼‚S’š–Ú,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
022030980,2,”ªŒËŽs,–kƒCƒ“ƒ^[H‹Æ’c’n,0,,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
02203098001,3,”ªŒËŽs,–kƒCƒ“ƒ^[H‹Æ’c’n‚P’š–Ú,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02203098002,3,”ªŒËŽs,–kƒCƒ“ƒ^[H‹Æ’c’n‚Q’š–Ú,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02203098003,3,”ªŒËŽs,–kƒCƒ“ƒ^[H‹Æ’c’n‚R’š–Ú,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02203098004,3,”ªŒËŽs,–kƒCƒ“ƒ^[H‹Æ’c’n‚S’š–Ú,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02203098005,3,”ªŒËŽs,–kƒCƒ“ƒ^[H‹Æ’c’n‚T’š–Ú,0,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
02203098006,3,”ªŒËŽs,–kƒCƒ“ƒ^[H‹Æ’c’n‚U’š–Ú,2,078060,,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
